Year,Period,Branch,Parts Counter,Parts Shop,Parts Warranty,Warranty Settlement,Warranty Settlement - Adj,Parts Internal,Parts Internal - CSA Cust,Parts Internal - CSA Rental,Parts Internal - ACAP,Parts Internal - EM,Total Parts
2023,5,216,230961.73,104728.74,12245.43,1304.65,0,24539.36,1731.96,0,4829.69,0,380341.56
2023,5,218,243955.59,95565.41,23475.83,869.3,0,12487.03,3991.9,0,2109.6,0,382454.66
2023,5,364,149567.39,55794.61,53017.82,2099.85,0,320.29,294.45,0,49364.11,0,310458.52
2023,5,365,126678.06,19864.6,53417.59,14274.99,0,18250.2,2997.28,0,30335.8,0,265818.52
2023,5,367,273465.1,268736.85,10275.26,4260.14,0,20740.09,0,0,3720.06,0,581197.5
2023,5,403,45633.27,26931.22,142.82,9033.85,0,530.63,373.15,0,2401.01,0,85045.95
2023,5,404,12660.93,13904.5,0,0,0,0,0,0,0,0,26565.43
2023,5,520,86677.41,40926.15,3264.31,765.62,0,1299.33,0,0,0,0,132932.82
2023,5,536,60619.21,21964.13,904.03,331.72,0,6092.88,0,0,0,0,89911.97
2023,6,113,388239.81,242160.22,14093.18,6388.45,0,27932.8,3806.75,0,12232.66,0,694853.87
2023,6,114,536981.05,129261.63,39706.68,4891.27,0,29964.23,34095.45,0,53270.64,0,828170.95
2023,6,117,9889.61,87034.43,35041.53,2255.75,0,20972.1,45487.76,0,42654.56,0,243335.74
2023,6,160,223509.71,155078.35,5959.85,3131.35,0,6205.77,12273.51,0,4326.21,0,410484.75
2023,6,190,0,0,0,0,0,0,0,0,0,0,0
2023,6,215,196822.85,107710.64,10257.34,1098.1,0,54983.97,3373.28,0,2636.51,0,376882.69
2023,6,216,160025.53,136041.3,7982.81,2574.53,0,24724.61,0,0,6622.7,0,337971.48
2023,6,218,234423.85,109366.07,8446.17,4446.71,0,24586.33,6082.95,0,2284.42,0,389636.5
2023,6,364,150588.97,79391.34,7790.58,309.56,0,4671.67,0,0,52158.93,0,294911.05
2023,6,365,131082.11,62207.45,12158.17,3791,0,6387.46,10155.48,0,11820.42,0,237602.09
2023,6,367,215107.09,138896.97,129953.8,-2240.54,0,13217.34,2130.13,0,5044.13,0,502108.92
2023,6,403,89067.2,36166.83,5305.97,62.11,0,15929.24,8009.6,0,668.74,0,155209.69
2023,6,404,21885.39,11486.04,2188.41,0,0,0,0,0,2005.76,0,37565.6
2023,6,520,173220.66,37554.62,10345.26,27.24,0,859.1,0,0,183.87,0,222190.75
2023,6,536,63486.12,107561.02,16.45,0,0,6508.62,0,0,4050.9,0,181623.11
2023,7,113,338070.08,229078.53,25276.87,2985,0,10996.96,-116.6,0,8517.81,0,614808.65
2023,7,114,427505.95,258346.12,39004.08,7368.23,0,54343.09,20670.7,0,10047.99,0,817286.16
2023,7,117,13992.63,65539.11,4472.85,6704.08,0,860.22,39791.45,0,112945.3,0,244305.64
2023,7,160,201947.39,101427.09,1528.37,776.33,0,1379.41,10984.56,0,1219.85,0,319263
2023,7,190,0,0,0,0,0,0,0,0,0,0,0
2023,7,215,190524.07,79636.59,23915.85,2719.69,0,17546.69,6063.44,0,11420.49,0,331826.82
2023,7,216,146519.27,105436.19,25148.68,1922.37,0,15048.08,263.99,0,2300.22,0,296638.8
2023,7,218,220106.78,124788.67,9342.88,2137.43,0,62358.64,802.8,0,16149.52,0,435686.72
2023,7,364,130522.92,129301.42,3583.61,867.33,0,461.86,0,0,6066.3,0,270803.44
2023,7,365,106513.52,70405.37,35343.29,5883.32,0,8142.6,6491.19,0,35117.63,0,267896.92
2023,7,367,284089.83,142141.23,94500.98,33326.74,0,16429.46,586.43,0,14625.12,0,585699.79
2023,7,403,25892.7,44776.37,4561.25,1938.72,0,8209.06,5371.42,0,7576.77,0,98326.29
2023,7,404,9778.03,12463.81,3175.49,529.59,0,0,0,0,0,0,25946.92
2023,7,520,109635.27,84221.89,4240.11,2145.57,0,771.76,0,0,1061.21,0,202075.81
2023,7,536,67717.05,33398.21,1183.66,3.99,0,856.15,0,0,0,0,103159.06
2023,8,113,475665.67,277847.43,21519.41,4930.35,0,14134.18,0,0,28438.45,0,822535.49
2023,8,114,455832.35,293121.28,17564.55,2582.53,0,20269.51,37977.95,0,114947.11,0,942295.28
2023,8,117,7166.3,70729.63,94706.24,9978.1,0,8266.25,43553.57,0,13666.34,0,248066.43
2023,8,160,225307.22,339442.61,11532.35,777.95,0,3825.02,7080.4,0,6799.56,0,594765.11
2023,8,190,0,0,0,0,0,0,0,0,0,0,0
2023,8,215,212928.08,98163.3,35911.03,2986.01,0,24555.89,14581.65,0,12983.97,0,402109.93
2023,8,216,136027.63,106131.79,1161.65,1419.83,0,12178.63,581.68,0,26502.79,0,284004
2023,8,218,261077.55,56982.92,35228.62,1613.46,0,1903.5,4675.04,0,4674.53,0,366155.62
2023,8,364,181835.02,50912.94,8019.16,1169.2,0,970.62,5221.87,0,11860.58,0,259989.39
2023,8,365,124739.78,121091.04,14197.48,351.15,0,22403.81,17594.92,0,21236.09,0,321614.27
2023,8,367,392554.95,207483.65,23663.27,9262.44,0,19783.49,0,0,14839.02,0,667586.82
2023,8,403,62106.65,53974.17,6214.09,1180.55,0,251.8,10221.67,0,3858.44,0,137807.37
2023,8,404,15073.72,15431.2,0,0,0,0,0,0,0,0,30504.92
2023,8,520,62643.58,38520.87,4282.73,620.83,0,3618.01,0,0,0,0,109686.02
2023,8,536,90185.77,20395.89,6425.49,180.52,0,308.12,933.88,0,0,0,118429.67
2023,9,113,326339.29,267224.3,31229.65,3325.76,0,10670.46,6871.45,0,7934.76,0,653595.67
2023,9,114,378819.73,360739.11,26465.89,3827.45,0,28494.3,23466.72,0,25272.28,0,847085.48
2023,9,117,10420.03,81308.22,7996.54,1188.47,0,24128.55,50307.73,0,67288.03,0,242637.57
2023,9,160,255550.3,64297.62,97435.94,745.02,0,7496.21,10528.12,0,6867.29,0,442920.5
2023,9,190,0,0,0,0,0,0,0,0,0,0,0
2023,9,215,211118.39,178145.98,67309.85,3981.89,0,33863.27,3174.04,0,17198.77,0,514792.19
2023,9,216,163729.02,63450.54,16315.07,3584.22,0,12221.99,12322.9,0,4114.56,0,275738.3
2023,9,218,169686.18,130544.74,15694.37,2159.1,0,53792.29,6403.45,0,26141.15,0,404421.28
2023,9,364,88153.79,145094.8,66211.02,1151.37,0,7888.17,2398.39,0,5337.36,0,316234.9
2023,9,365,102083.41,106811.81,25142.92,3932.99,0,49408.29,12109.43,0,7597.7,0,307086.55
2023,9,367,217454.23,227564.58,105766.38,4314.91,0,13714.48,0,0,5231.84,0,574046.42
2023,9,403,-7957.58,42877.28,5999.84,295.96,0,692.22,5770.28,0,5254.1,0,52932.1
2023,9,404,59665.67,4795.02,0,768.47,0,0,0,0,0,0,65229.16
2023,9,520,61600.86,20390.93,6426.97,821.79,0,3140.09,0,0,0,0,92380.64
2023,9,536,96098.91,31033.69,1315.29,1038.26,0,7102.43,0,0,-4050.9,0,132537.68
2023,10,113,584962.14,332483.96,15142.01,5012.83,0,12777.04,27.78,0,8235.76,0,958641.52
2023,10,114,446492.26,252910.9,34567.7,2682.81,0,57201.14,44468.47,0,13657.69,0,851980.97
2023,10,117,6465.5,95971.57,7743.81,1269.38,0,9157.33,38719.59,0,10063.54,0,169390.72
2023,10,160,241556.7,166434.59,56151.23,2619.4,0,6104.03,8653.61,0,2874,0,484393.56
2023,10,190,0,0,0,0,0,0,0,0,0,0,0
2023,10,215,274528.58,177856.7,23061.51,3200.31,0,18800.92,2314.3,0,451.18,0,500213.5
2023,10,216,139227.88,195289.42,4159.12,1454.54,0,5235.11,528.77,0,65986.13,0,411880.97
2023,10,218,181137.77,173900.89,18604.73,2224.85,0,14413.57,7137.26,0,36635.14,0,434054.21
2023,10,364,147745.65,120514.24,3629.37,14381.32,0,436.97,4941.9,0,21523.97,0,313173.42
2023,10,365,117706.64,67399.88,67416.52,6234.46,0,15878.59,8845.99,0,54429.9,0,337911.98
2023,10,367,322083.74,215115.86,15562.97,8786.5,0,19635.83,610.22,0,22933.23,0,604728.35
2023,10,403,48050.3,25624.36,3120.95,-56.91,0,10340.61,15855.51,0,16662.96,0,119597.78
2023,10,404,3690.53,9765.34,0,0,0,284.74,0,0,0,0,13740.61
2023,10,520,74314.51,81505.97,7431.36,1384.45,0,1358.43,250.41,0,129.13,0,166374.26
2023,10,536,260247.49,40658.87,3357.99,350.82,0,2803.37,0,0,14117.11,0,321535.65
2023,11,113,367036.58,217845.34,34988.63,3141.98,0,51184.93,0,0,9342.05,0,683539.51
2023,11,114,389967.79,203419.55,29476.7,5376.42,0,30850.46,25170.92,0,5622.77,0,689884.61
2023,11,117,9580.29,97371.81,4921.36,1038.58,0,11482.6,42896.59,0,22858.15,0,190149.38
2023,11,160,172977.04,114506.51,4692,19504.09,0,17654.61,17883.65,0,4063.14,0,351281.04
2023,11,190,0,0,0,0,0,0,0,0,0,0,0
2023,11,215,126056.18,83228.18,11851.45,10381.58,0,20568.16,919.17,0,34066.56,0,287071.28
2023,11,216,111228.19,80347.94,8339.02,1921.39,0,13758.3,0,0,12652.09,0,228246.93
2023,11,218,219914.18,76980.54,19822.75,2419.82,0,5391.22,15681.26,0,11341.64,0,351551.41
2023,11,364,152957.7,39016.62,2672.08,635.46,0,4994.78,2669.96,0,6991.25,0,209937.85
2023,11,365,120057.38,88021.17,6367.61,4843.96,0,6530.44,12240.26,0,50913.78,0,288974.6
2023,11,367,192789.2,201418.22,14150.6,3651.6,0,34510.85,0,0,42422.87,0,488943.34
2023,11,403,67454.36,33318.72,2406.98,36.28,0,894.22,22191.7,0,2942.03,0,129244.29
2023,11,404,22897.33,0,0,0,0,0,0,0,0,0,22897.33
2023,11,520,71343.63,39310.78,3934.36,1458.16,0,5358,0,0,0,0,121404.93
2023,11,536,113676.4,31355.26,0,808.02,0,470.86,728.2,0,940.32,0,147979.06
2023,12,113,255703.71,321290.87,16914.37,3158.08,0,14857.49,1960.85,0,39576.44,0,653461.81
2023,12,114,446312.8,187162.98,35592.88,3710.6,0,67126.68,29427.43,0,15039.75,0,784373.12
2023,12,117,5730.39,91937.54,54741.72,908.98,0,8195.01,37894.53,0,25321.4,0,224729.57
2023,12,160,135820.72,125585.11,19692.89,13097.37,0,16655.77,6212.19,0,5603.63,0,322667.68
2023,12,190,14083.19,0,0,109.47,0,0,0,0,0,0,14192.66
2023,12,215,198690.75,128263.75,25573.46,766.23,0,33334.55,1617.32,0,1005,0,389251.06
2023,12,216,136385.64,67168.23,11382.56,1776.83,0,14230.31,0,0,3090,0,234033.57
2023,12,218,163350.41,100666.06,6260.47,873.72,0,20860.58,9075,0,42099.34,0,343185.58
2023,12,364,113765.95,71952.92,14487.79,450.35,0,799.83,3387.72,0,12679.72,0,217524.28
2023,12,365,127974.45,127820.07,18537.4,1382.02,0,16856.13,12036.25,0,10876.96,0,315483.28
2023,12,367,127120.04,89254.18,8298.27,10087.71,0,14741.55,6583.19,0,7999.61,0,264084.55
2023,12,403,50222.17,65209.45,6713.86,95.6,0,2438.71,14907.15,0,3600.63,0,143187.57
2023,12,404,28063.56,29537.35,0,0,0,197.39,0,0,0,0,57798.3
2023,12,520,84858.2,82364.26,0,584.46,0,5916,709.05,0,0,0,174431.97
2023,12,536,43551.89,57847.78,0,0,0,1580.58,0,0,0,0,102980.25
2024,1,113,360151.17,118014.44,36929.87,2505.03,0,20233.36,6048.38,0,59434.92,0,603317.17
2024,1,114,390136.04,203756,24864.11,3566.88,0,47307.05,48174.83,0,6711.36,0,724516.27
2024,1,117,25342.98,51903.9,20566.05,9390.57,0,10006.09,43662.19,0,26697.37,0,187569.15
2024,1,160,210246.37,59129.49,3870.29,5059.91,0,18888.11,11088.04,0,4649.88,0,312932.09
2024,1,190,0,0,0,0,0,0,0,0,0,0,0
2024,1,215,173489.74,135542.43,43540.91,2888,0,16549.4,6198.47,0,5853.71,0,384062.66
2024,1,216,120270.11,123825.74,8265.52,1165.52,0,10243.35,0,0,11961.54,0,275731.78
2024,1,218,220425.3,79834.1,10876.05,1275.32,0,17223.51,6108.42,0,3877.24,0,339619.94
2024,1,364,195605.71,106667.08,1796.37,3549.31,0,2543.42,1736.55,0,16970.05,0,328868.49
2024,1,365,142547.07,46190.86,46054.08,4806.92,0,27845.75,8678.61,0,29087.57,0,305210.86
2024,1,367,184215.47,109350.52,21347.93,1363.69,0,12658.24,-3374.1,0,52146.42,0,377708.17
2024,1,403,67762.52,14560.89,7248.12,979.36,0,332.73,26320.93,0,45557.91,0,162762.46
2024,1,404,15194.79,874.85,0,0,0,0,0,0,0,0,16069.64
2024,1,520,90170.95,23691.98,510.15,0,0,1845.84,1103.01,0,0,0,117321.93
2024,1,536,41231.91,79565.26,7198.91,42.86,0,450.5,2825.71,0,1871.6,0,133186.75
2024,2,113,347763.86,244777.63,48181.96,1972.82,0,22213.23,992.93,0,3225.02,0,669127.45
2024,2,114,438221.37,298056.91,21131.46,9405.21,0,34871.38,22717.26,0,21092.99,0,845496.58
2024,2,117,8689.67,67479.02,33391.14,5063.59,0,16787.07,41332.28,0,23417.92,0,196160.69
2024,2,160,213316.07,133123.03,6438.53,814.74,0,1788.44,33977.9,0,17816.63,0,407275.34
2024,2,190,0,0,0,0,0,0,0,0,0,0,0
2024,2,215,169031.9,151875.03,10447.43,2933.55,0,38552.64,5349.36,0,45770.34,0,423960.25
2024,2,216,141951.63,95639.76,6871.17,1421.65,0,19422.01,0,0,2882.14,0,268188.36
2024,2,218,212788.65,81274.44,7033.86,968.36,0,6778.67,7499.35,0,7286.44,0,323629.77
2024,2,364,156982.36,32602.76,15384.41,1431.52,0,815.02,3753.69,0,6040.43,0,217010.19
2024,2,365,167749.93,69473.37,75287.5,8374.97,0,6538.23,5880.14,0,59067.07,0,392371.21
2024,2,367,199433.52,158360.74,19969.32,2148.85,0,29792.92,1812.96,0,26158.46,0,437676.77
2024,2,403,47748.55,6861.27,-4.37,626.79,0,260.35,4516.73,0,50727.56,0,110736.88
2024,2,404,16367.55,13044.94,287.88,0,0,3316.56,0,0,0,0,33016.93
2024,2,520,98932.92,48987.9,4123.88,140.66,0,2118.67,1559.11,0,636.58,0,156499.72
2024,2,536,59920.86,76049.51,1062.05,1448.91,0,0,0,0,122.74,0,138604.07
2024,3,113,396130.12,264124.36,60898.03,5380.76,0,8295.08,3188.29,0,7736.24,0,745752.88
2024,3,114,525206.55,172416.27,30940.61,3897.18,0,56899.76,25691.3,0,7809.34,0,822861.01
2024,3,117,10368.66,63388.54,28277.85,-681.43,0,15178.96,47630.42,0,82798,0,246961
2024,3,160,228368.94,207659.03,6068.76,1163.07,0,1027.47,12291.5,0,3806.31,0,460385.08
2024,3,190,0,0,0,148.85,0,0,0,0,0,0,148.85
2024,3,215,183207.41,216277.1,40166.32,1766.1,0,67888.81,19130.44,0,4028.72,0,532464.9
2024,3,216,178328.02,87901.58,27410.25,1084.13,0,25718.39,0,0,-137.42,0,320304.95
2024,3,218,189436.95,223370.81,7589.3,1104.15,0,7100.15,6218.12,0,7682.92,0,442502.4
2024,3,364,182441.71,41714.76,6855.81,1128.21,0,533.17,1287.7,0,1230.5,0,235191.86
2024,3,365,139576.29,112402.58,9182.38,14858.23,0,21644.44,9888.86,0,17760.07,0,325312.85
2024,3,367,179201.22,208796.84,74155.68,3201.31,0,14372.08,1009.78,0,51986.02,0,532722.93
2024,3,403,30123.73,49319.36,4609.43,0,0,4415.77,13375.72,0,9104.68,0,110948.69
2024,3,404,8497.43,5819.25,0,57.57,0,0,0,0,965.33,0,15339.58
2024,3,520,121968.3,33303.62,8936.51,845.12,0,95.66,1377.47,0,0,0,166526.68
2024,3,536,77533.22,12060.74,1226.59,59.11,0,305.25,751.08,0,0,0,91935.99
2024,4,113,607289.64,200488.73,19389.58,13547.17,0,44588.21,22.71,0,3256.55,0,888582.59
2024,4,114,516564.17,188409,25952.62,3108.11,0,40829.95,25835.97,0,13780.88,0,814480.7
2024,4,117,10894.68,65760.34,10188.21,1571.48,0,53694.32,44484.17,0,5480.23,0,192073.43
2024,4,160,236629.64,114245.11,6470.6,1731.59,0,7154.64,14720.46,0,2160.17,0,383112.21
2024,4,190,0,0,0,0,0,0,0,0,0,0,0
2024,4,215,176459.63,43317.4,34838.26,5642.71,0,31025.46,12389.4,0,7412.57,0,311085.43
2024,4,216,238208.59,68832.3,28558.88,1070.78,0,28368.01,0,0,1771.08,0,366809.64
2024,4,218,252001.79,115990.45,12736.14,1591.1,0,7406.59,14426.47,0,913.51,0,405066.05
2024,4,364,132435.44,84502.86,38341.85,2302.08,0,0,5175.75,0,40644.7,0,303402.68
2024,4,365,140536.77,75784.88,18264.65,4080.73,0,13363.44,7934.71,0,33055.55,0,293020.73
2024,4,367,138505.4,298177.97,-8678.88,13586.71,0,13716.47,401.36,0,36308.22,0,492017.25
2024,4,403,69707.8,34456.58,4437.17,227,0,2407.7,14740.22,0,-17356.26,0,108620.21
2024,4,404,13247.32,17142.55,0,0,0,0,0,0,0,0,30389.87
2024,4,520,83630.63,22752,6098.4,2224.51,0,19023.05,434.41,0,0,0,134163
2024,4,536,50933.46,18689.97,0,182.45,0,1315.23,763.09,0,0,0,71884.2
2024,5,113,673649.12,242182.16,21379.92,5243.84,0,12599.92,0,0,44135.41,0,999190.37
2024,5,114,417936.16,350775.9,40350.09,6175.02,0,55042.13,22032.44,0,54179.63,0,946491.37
2024,5,117,13781.34,90554.04,6778.78,1876.34,0,4640.31,56837.92,0,6029.02,0,180497.75
2024,5,160,234732.07,175846.7,5685.25,363.33,0,7747.93,17224.27,0,1819.24,0,443418.79
2024,5,190,0,0,0,0,0,0,0,0,0,0,0
2024,5,215,241792.3,103183.92,22410.03,2723.19,0,28430.21,17952.85,0,98.09,0,416590.59
2024,5,216,161226.17,79229.57,14159.19,1674.91,0,9745.64,1289.8,0,31250.56,0,298575.84
2024,5,218,217611.2,42814.66,52337.56,9054.52,0,20793.69,19612.24,0,2676.36,0,364900.23
2024,5,364,140356.52,41497.1,5282.47,7700.68,0,2527.05,1876.55,0,13337.04,0,212577.41
2024,5,365,149479.7,67402.36,33756.47,1162.99,0,16681.34,3433.82,0,48463.86,0,320380.54
2024,5,367,190345.89,215298.63,33289.34,330.24,0,33618.05,457.51,0,48327.38,0,521667.04
2024,5,403,37880.72,12688.98,7838.51,13.1,0,0,3738.54,0,7955.82,0,70115.67
2024,5,404,13754.43,13107.9,0,0,0,335.98,0,0,0,0,27198.31
2024,5,520,86081.17,34655.98,5322.95,948.49,0,2360.3,425.97,0,0,0,129794.86
2024,5,536,112047.54,12984.21,916.15,0,0,2950.88,774.17,0,2983.91,0,132656.86
2024,6,113,480785.83,260080.48,51558.64,-1219.24,0,15676.68,135.78,0,6653.58,0,813671.75
2024,6,114,554569.36,247824.13,32369.2,2208.07,0,34006.66,13399.03,0,10775.45,0,895151.9
2024,6,117,6073.64,65262.31,10602.13,1579.13,0,14101.14,45971.39,0,7643.21,0,151232.95
2024,6,160,251918.35,101129.97,4948.15,223.24,0,5780,12148.63,0,1521.46,0,377669.8
2024,6,190,0,0,0,0,0,0,0,0,0,0,0
2024,6,215,167682.45,183875.16,18724.3,1763.68,0,40898.35,16025.53,0,2539.49,0,431508.96
2024,6,216,196160.52,72011.66,15283.53,1637.8,0,18045.33,174.63,0,1274.9,0,304588.37
2024,6,218,214195.03,83744.83,16534.31,-1031.76,0,36068.74,4265.56,0,23249.74,0,377026.45
2024,6,364,110029.36,30473.23,9567.88,187.55,0,42.4,736.31,0,2772.42,0,153809.15
2024,6,365,107800.74,76827.37,52220.5,-477.52,0,17267.61,2756.62,0,57264.86,0,313660.18
2024,6,367,205157.39,164889.86,24428.26,2501.29,0,12047.79,365.72,0,6380.27,0,415770.58
2024,6,403,63767.26,-5724.18,5941.65,0,0,1361.28,683.32,0,15177.69,0,81207.02
2024,6,404,8730.84,27148.57,0,0,0,0,0,0,0,0,35879.41
2024,6,520,43687.88,46675.54,1869.03,433.26,0,1313.34,2508.95,0,410.12,0,96898.12
2024,6,536,89960.72,30783.46,0,183.23,0,4764.98,0,0,0,0,125692.39
2024,7,113,498391.79,182739.56,33418.24,11067.4,0,10047.9,258.5,0,17792.38,0,753715.77
2024,7,114,513858.5,226613.35,36500.78,6578.5,0,31775.56,26214.27,0,8562.03,0,850102.99
2024,7,117,11189.84,123126.32,19861.46,911.24,0,9959.11,49670.83,0,10231.58,0,224950.38
2024,7,160,193358.01,93661.55,9271.35,997.37,0,426.03,16128.18,0,6530.46,0,320372.95
2024,7,190,0,0,0,0,0,0,0,0,0,0,0
2024,7,215,217527.01,123643.41,88155.61,3428.3,0,120817.17,20538.55,0,11831.12,0,585941.17
2024,7,216,251697.46,121976.1,12128.46,-2920.47,0,20446,0,0,2027.7,0,405355.25
2024,7,218,209162.01,101731.32,9118.81,4531.19,0,6574.92,7940.7,0,47073.35,0,386132.3
2024,7,364,148945.5,73286.32,3195.92,2759.67,0,1036.15,4778.01,0,3619.08,0,237620.65
2024,7,365,164991.06,105355.16,20881.16,12958.44,0,6553.18,11384.38,0,25853.41,0,347976.79
2024,7,367,222700.57,162427.63,31826.56,9783.42,0,29756.61,1745.32,0,18811.49,0,477051.6
2024,7,403,60568.25,17507.78,23058.99,1456.41,0,996.17,20489.52,0,10666.74,0,134743.86
2024,7,404,26937.85,56863.05,261.46,0,0,0,0,0,0,0,84062.36
2024,7,520,156384.21,67331.88,4978.86,1345.87,0,1636.52,0,0,0,0,231677.34
2024,7,536,69811.02,36110.01,470.22,0,0,2556.38,0,0,0,0,108947.63
2024,8,113,477369.49,293744.76,27197.72,7487.21,0,14591.45,4377.5,0,29480.29,0,854248.42
2024,8,114,433105.32,213513.55,22007.15,4005.13,0,20684.5,25175.58,0,60647.86,0,779139.09
2024,8,117,1645.93,74443.02,9727.7,2372.68,0,13309.41,33442.54,0,117151.14,0,252092.42
2024,8,160,262003.38,163886.93,4619.92,2210.32,0,5522.66,12763.53,0,2533.56,0,453540.3
2024,8,190,0,0,0,0,0,0,0,0,0,0,0
2024,8,215,253410.43,194500.3,12150.02,13351.3,0,35820.99,17895.22,0,10721.55,0,537849.81
2024,8,216,226068.63,141090.17,10573.3,1576.58,0,34743.82,0,0,2500.82,0,416553.32
2024,8,218,312308.62,67603.12,20272.37,2069.25,0,8748.06,7340.8,0,2810.25,0,421152.47
2024,8,364,188972.41,88325.79,981.71,456.3,0,4801.1,2292.88,0,9359.25,0,295189.44
2024,8,365,149640.33,87288.81,51112.2,3574.53,0,31568.59,13047.18,0,29916.78,0,366148.42
2024,8,367,202471.62,213393.74,35255.68,6206.36,0,10297.57,524.85,0,1591.13,0,469740.95
2024,8,403,52211.54,61671.54,8419.49,1607.2,0,0,18242.88,0,47021.91,0,189174.56
2024,8,404,23685.19,18652.45,1852.46,185.25,0,0,0,0,0,0,44375.35
2024,8,520,137491.01,78196.14,2922.43,880.77,0,3343.67,503.58,0,0,0,223337.6
2024,8,536,111028.92,63579.69,6066.33,94.04,0,1821.88,767.96,0,4158.27,0,187517.09
2024,9,113,351523.58,149621.92,25517.4,2284.5,0,12784.11,175.5,0,15012.37,0,556919.38
2024,9,114,439158.8,251152.9,31679.38,4965.56,0,30695.88,24081.84,0,13417.1,0,795151.46
2024,9,117,19015.87,111489,1270.17,5121.65,0,32685.93,39570.59,0,8865.24,0,218018.45
2024,9,160,310793.74,102919.8,6182.22,748.7,0,5585.15,11805.05,0,10438.91,0,448473.57
2024,9,190,0,0,0,1989.78,0,0,0,0,0,0,1989.78
2024,9,215,135268.11,139366.2,18248.78,3883.77,0,17514.49,15746.64,0,10275.31,0,340303.3
2024,9,216,161822.84,141880.44,15653.41,944.87,0,16042.26,0,0,31730.19,0,368074.01
2024,9,218,235602.09,132168.33,9378.96,1561.38,0,1604.43,10554.83,0,4386.03,0,395256.05
2024,9,364,115438.1,43826.91,2724.34,205.89,0,3969.22,0,0,13240,0,179404.46
2024,9,365,93659.23,102873.44,11940.74,2796.98,0,9376.79,7296.13,0,8874.59,0,236817.9
2024,9,367,268735.64,116135.91,2254.81,3389.03,0,7885.61,0,0,41619.09,0,440020.09
2024,9,403,64948.43,38366.49,139.74,336.52,0,909.2,18494.05,0,6418.08,0,129612.51
2024,9,404,7771.65,19686.09,0,237.54,0,2036.89,0,0,0,0,29732.17
2024,9,520,96091.67,7262.16,4910.29,194.09,0,1313.75,692.66,0,2020.64,0,112485.26
2024,9,536,70689.02,21209.69,1084.26,667.04,0,0,0,0,186.67,0,93836.68
2024,10,113,333504.95,256493.95,27785.3,5412.11,0,20790.89,9084.96,0,3329.62,0,656401.78
2024,10,114,478666.35,333839.43,27879.22,6032.45,0,42815.22,50531.71,0,11605.81,0,951370.19
2024,10,117,8035.16,54031.68,6725.22,1206.9,0,23724.73,58279.5,0,18025.44,0,170028.63
2024,10,160,212682.51,98535.1,8087.45,994.59,0,18737.31,37260.71,0,413.06,0,376710.73
2024,10,190,0,0,0,0,0,0,0,0,0,0,0
2024,10,215,156960.14,210362.6,14736.81,2753.08,0,46208.84,23636.02,0,11670.74,0,466328.23
2024,10,216,252926.87,104482.93,96114.15,1784.93,0,18516.98,2031.2,0,3025.62,0,478882.68
2024,10,218,240145.62,96519.88,17945.4,1690.11,0,15466.8,4780.6,0,5479.67,0,382028.08
2024,10,364,129300.64,76982.92,5888.47,958.09,0,0,4441.26,0,3592.52,0,221163.9
2024,10,365,161857.22,186200.85,13977.34,11101.95,0,19128.31,1541.68,0,61520.69,0,455328.04
2024,10,367,188903.92,209572.19,29583.69,2408.61,0,5594.92,684.96,0,22754.7,0,459502.99
2024,10,403,74112.13,51929.85,19851.78,0,0,664.38,15381.34,0,8617.09,0,170556.57
2024,10,404,5522.36,15555.68,0,0,0,0,0,0,0,0,21078.04
2024,10,520,158032.19,50754.3,2871.05,1487.46,0,680.88,1701.25,0,1250.41,0,216777.54
2024,10,536,107843.35,67826.08,2616.07,588.21,0,2929.03,3077.29,0,4071.07,0,188951.1
2024,11,113,416354.76,187142.28,64961.27,3808.55,0,10963.3,3384.34,0,33436.95,0,720051.45
2024,11,114,421908.68,220779.89,43624.31,3980.32,0,104508.79,31371.71,0,11649.89,0,837823.59
2024,11,117,9759.91,41323.1,-2021.5,1018.62,0,12911.01,31744.3,0,9679.5,0,104414.94
2024,11,160,191907.3,144793.75,9205.33,2543.11,0,9916.52,12502.61,0,4436.51,0,375305.13
2024,11,190,0,0,0,-1989.78,0,0,0,0,0,0,-1989.78
2024,11,215,130140.6,214807.89,21185.21,-280.4,0,12013.03,9262.53,0,4239.63,0,391368.49
2024,11,216,131353.66,53299.99,17810.73,8290.63,0,56696.79,0,0,3450.61,0,270902.41
2024,11,218,218394.92,75507.33,12334.47,2662.47,0,6341.54,2967.79,0,-1886.83,0,316321.69
2024,11,364,103692.93,42539.72,7760.56,1120.94,0,2408.96,2318.85,0,66290.43,0,226132.39
2024,11,365,103883.89,74287.38,6564.45,1685.13,0,10845.44,13013.83,0,14587.5,0,224867.62
2024,11,367,198692.24,127530.04,9778.84,8907.4,0,52688.54,419.8,0,45267.19,0,443284.05
2024,11,403,26970.57,13612.02,3572.93,2236.5,0,493.74,8630.03,0,59812.62,0,115328.41
2024,11,404,10432.22,22771.72,0,0,0,0,0,0,0,0,33203.94
2024,11,520,103375.91,16571.9,0,289.24,0,2833.84,901.63,0,0,0,123972.52
2024,11,536,82627.46,44180.54,1628.67,523.21,0,2997.78,0,0,-2055.44,0,129902.22
2024,12,113,331267.75,194493.01,14419.83,11542.6,0,14904.3,7014.59,0,53123.21,0,626765.29
2024,12,114,382238.47,315213.07,47049.79,7077.23,0,45439.55,33299.69,0,6442.67,0,836760.47
2024,12,117,13812.25,111853.11,-2646.27,974.18,0,21205.77,33151.52,0,-1140.82,0,177209.74
