Year,Period,Branch,New Equipment Sales,Used Equipment Sales,RPO Sales,Re-Marketing Sales,Trade-In Sales,RtoR Sales,Other,Total Equipment,RF Revenue,RPO Revenue,Re-Rent Revenue,Loaner Revenue,Loaner Internal,Used Rental,Total Rental,Parts Counter,Parts Shop,Parts Warranty,Warranty Settlement,Warranty Settlement - Adj,Parts Internal,Parts Internal - CSA Cust,Parts Internal - CSA Rental,Parts Internal - ACAP,Parts Internal - EM,Total Parts,Customer,Warranty,Internal,Sublet,Total Service
2023,12,215,3568300.62,222000,0,0,230296,0,0,4020596.62,155366.66,78061.66,0,0,0,148908.34,382336.66,198690.75,128263.75,25573.46,766.23,0,33334.55,1617.32,0,1005,0,389251.06,199265.7,59899.25,69506.13,2120.45,330791.53
2023,12,216,1932097.22,0,1373719.13,653084.09,-75000,0,0,3883900.44,24900,-37950,0,0,0,-32000,-45050,136385.64,67168.23,11382.56,1776.83,0,14230.31,0,0,3090,0,234033.57,87580.5,10443.25,40939.5,6450.97,145414.22
2023,12,218,2944778.52,0,0,138000,0,0,0,3082778.52,157393.33,11750,0,0,0,54666.67,223810,163350.41,100666.06,6260.47,873.72,0,20860.58,9075,0,42099.34,0,343185.58,97599.75,15495,40530.25,14322.68,167947.68
2023,12,364,2852796.51,0,169365.69,1456687.12,0,0,0,4478849.32,14250,6100,0,0,507,21000,41857,113765.95,71952.92,14487.79,450.35,0,799.83,3387.72,0,12679.72,0,217524.28,78358.71,9817.75,10262.25,575,99013.71
2023,12,365,1920970,0,206830,0,0,325054,0,2452854,54310,-25850,0,0,0,0,28460,127974.45,127820.07,18537.4,1382.02,0,16856.13,12036.25,0,10876.96,0,315483.28,111445.2,26015.5,80649.5,12655.11,230765.31
2023,12,367,2397604.53,0,0,592000,186198,-383550,0,2792252.53,85983.32,55500,0,0,3688,34333.33,179504.65,127120.04,89254.18,8298.27,10087.71,0,14741.55,6583.19,0,7999.61,0,264084.55,118776.19,14620.75,61266.25,5969.05,200632.24
2023,12,403,-65544,0,0,0,0,0,0,-65544,12000,26800,0,0,16170,0,54970,50222.17,65209.45,6713.86,95.6,0,2438.71,14907.15,0,3600.63,0,143187.57,51426.58,6267,52879.25,6428.47,117001.3
2023,12,404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28063.56,29537.35,0,0,0,197.39,0,0,0,0,57798.3,19755,0,88,803.12,20646.12
2023,12,520,707984.37,0,27663.27,0,0,0,0,735647.64,16425,0,0,0,0,0,16425,84858.2,82364.26,0,584.46,0,5916,709.05,0,0,0,174431.97,42296.1,668,7479,0,50443.1
2023,12,536,583308,0,0,0,0,0,0,583308,0,0,0,0,0,0,0,43551.89,57847.78,0,0,0,1580.58,0,0,0,0,102980.25,32164,0,4266,0,36430
2024,1,113,402716,2100,0,1545000,24000,0,0,1973816,137848.32,113440,0,0,0,46500,297788.32,360151.17,118014.44,36929.87,2505.03,0,20233.36,6048.38,0,59434.92,0,603317.17,176188.35,34403.5,107850.25,10347.66,328789.76
2024,1,114,485332,197500,1037940,65920,25000,0,0,1811692,15916.66,63950,0,0,0,-13000,66866.66,390136.04,203756,24864.11,3566.88,0,47307.05,48174.83,0,6711.36,0,724516.27,199558.39,18619,133886,12059.41,364122.8
2024,1,117,3294205,0,0,0,20000,0,0,3314205,8600,0,0,0,0,0,8600,25342.98,51903.9,20566.05,9390.57,0,10006.09,43662.19,0,26697.37,0,187569.15,57140,15352,96935,2863.82,172290.82
2024,1,160,32350,0,0,283500,0,0,0,315850,0,0,0,0,0,0,0,210246.37,59129.49,3870.29,5059.91,0,18888.11,11088.04,0,4649.88,0,312932.09,78674,4002.75,54046.25,0,136723
2024,1,190,0,0,0,1320000,94000,570000,750,1984750,0,0,0,0,0,7500,7500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,1,215,439068,2330,460099.79,1104000,35000,854000,0,2894497.79,161750,118980,0,0,0,129575,410305,173489.74,135542.43,43540.91,2888,0,16549.4,6198.47,0,5853.71,0,384062.66,142189.77,31142.25,81192.5,14792.81,269317.33
2024,1,216,703885,0,0,0,0,0,0,703885,23100,20050,0,0,0,0,43150,120270.11,123825.74,8265.52,1165.52,0,10243.35,0,0,11961.54,0,275731.78,99369.75,5241,54044,879.23,159533.98
2024,1,218,204820,0,0,0,0,0,0,204820,72059.98,11750,0,0,0,30000,113809.98,220425.3,79834.1,10876.05,1275.32,0,17223.51,6108.42,0,3877.24,0,339619.94,87440.25,17392.75,27246.75,750.06,132829.81
2024,1,364,0,0,0,0,0,0,0,0,14250,0,0,0,4127.83,0,18377.83,195605.71,106667.08,1796.37,3549.31,0,2543.42,1736.55,0,16970.05,0,328868.49,59762.75,8109.5,43717.73,4855.43,116445.41
2024,1,365,1203674.6,0,0,198000,13500,0,0,1415174.6,94010,3400,0,0,0,0,97410,142547.07,46190.86,46054.08,4806.92,0,27845.75,8678.61,0,29087.57,0,305210.86,75319.65,32204.5,70097.75,1707.71,179329.61
2024,1,367,1153111,0,460250.03,615340,0,0,0,2228701.03,101733.32,48500,0,0,23229.54,-99083.33,74379.53,184215.47,109350.52,21347.93,1363.69,0,12658.24,-3374.1,0,52146.42,0,377708.17,140852.62,19493.25,101365.19,8347.56,270058.62
2024,1,403,0,2140,460102.85,0,0,0,0,462242.85,12000,-21200,0,0,10010,0,810,67762.52,14560.89,7248.12,979.36,0,332.73,26320.93,0,45557.91,0,162762.46,33561.5,6041,39005.75,3450.51,82058.76
2024,1,404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15194.79,874.85,0,0,0,0,0,0,0,0,16069.64,4854,0,0,0,4854
2024,1,520,0,0,0,0,0,0,0,0,10725,0,0,0,0,0,10725,90170.95,23691.98,510.15,0,0,1845.84,1103.01,0,0,0,117321.93,18447.05,619.5,8473.75,0,27540.3
2024,1,536,433960,0,0,0,0,0,0,433960,0,0,0,0,0,0,0,41231.91,79565.26,7198.91,42.86,0,450.5,2825.71,0,1871.6,0,133186.75,29286.75,6753,3726.5,334.06,40100.31
2024,2,113,4980,0,176650,157000,20000,200000,0,558630,124104.16,86140,0,0,20178.45,78733.41,309156.02,347763.86,244777.63,48181.96,1972.82,0,22213.23,992.93,0,3225.02,0,669127.45,230014.22,38447.75,47734.75,12718.4,328915.12
2024,2,114,4687915.34,0,0,299210,0,335910.56,0,5323035.9,67266.66,59700,0,0,0,27530,154496.66,438221.37,298056.91,21131.46,9405.21,0,34871.38,22717.26,0,21092.99,0,845496.58,223358.73,26059.7,128876.5,14756.92,393051.85
2024,2,117,0,0,0,0,0,0,0,0,8600,0,0,0,0,0,8600,8689.67,67479.02,33391.14,5063.59,0,16787.07,41332.28,0,23417.92,0,196160.69,68344.94,19494.75,106607.5,4891.53,199338.72
2024,2,160,233725,4895,0,244000,0,0,3286.16,485906.16,0,0,0,0,0,0,0,213316.07,133123.03,6438.53,814.74,0,1788.44,33977.9,0,17816.63,0,407275.34,109236,4557.75,58842.5,448.82,173085.07
2024,2,190,0,3250,0,675000,62000,96369,0,836619,0,0,0,0,0,7500,7500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,2,215,890770.49,4966.67,0,375000,189100,217100,0,1676937.16,219050,106545,0,0,2904.61,99575,428074.61,169031.9,151875.03,10447.43,2933.55,0,38552.64,5349.36,0,45770.34,0,423960.25,184998.02,38571.5,91161.75,2005.25,316736.52
2024,2,216,1551186.2,0,0,0,0,0,0,1551186.2,17700,24550,0,0,0,1200,43450,141951.63,95639.76,6871.17,1421.65,0,19422.01,0,0,2882.14,0,268188.36,82470,7203,49641.5,12255.3,151569.8
2024,2,218,445205,0,0,0,0,187275,0,632480,118876.65,11750,0,0,0,57600,188226.65,212788.65,81274.44,7033.86,968.36,0,6778.67,7499.35,0,7286.44,0,323629.77,106172.75,16849.5,33057.5,2374.05,158453.8
2024,2,364,599499,0,0,0,0,0,0,599499,24750,0,0,0,11797.65,13500,50047.65,156982.36,32602.76,15384.41,1431.52,0,815.02,3753.69,0,6040.43,0,217010.19,43757.5,20047,27627.5,250,91682
2024,2,365,440682,0,0,0,0,0,0,440682,101800,-2266.68,0,0,15793.66,10500,125826.98,167749.93,69473.37,75287.5,8374.97,0,6538.23,5880.14,0,59067.07,0,392371.21,101168.75,76686.5,81727.25,14192.17,273774.67
2024,2,367,32680,0,426236,348235,0,354000,0,1161151,74950,2000,0,0,11449.32,-48000,40399.32,199433.52,158360.74,19969.32,2148.85,0,29792.92,1812.96,0,26158.46,0,437676.77,184839.04,31494,78242.51,15951.98,310527.53
2024,2,403,27726.77,0,0,0,0,0,0,27726.77,21200,10800,0,0,10890,0,42890,47748.55,6861.27,-4.37,626.79,0,260.35,4516.73,0,50727.56,0,110736.88,19851.5,1932,21420.25,49,43252.75
2024,2,404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16367.55,13044.94,287.88,0,0,3316.56,0,0,0,0,33016.93,17926.5,1545,0,227.2,19698.7
2024,2,520,274304,0,0,0,0,0,0,274304,10725,0,0,0,0,0,10725,98932.92,48987.9,4123.88,140.66,0,2118.67,1559.11,0,636.58,0,156499.72,38971.3,3540,15318.5,0,57829.8
2024,2,536,6334.9,0,0,0,0,0,0,6334.9,2500,0,0,0,0,0,2500,59920.86,76049.51,1062.05,1448.91,0,0,0,0,122.74,0,138604.07,42934,265.5,751,4008.06,47958.56
2024,3,113,3866250.38,0,0,-79500,0,365200,800,4152750.38,150450,91073.32,0,0,0,45733.33,287256.65,396130.12,264124.36,60898.03,5380.76,0,8295.08,3188.29,0,7736.24,0,745752.88,214769.54,28547,45020.5,6271.02,294608.06
2024,3,114,3112065.89,0,0,0,355000,600000,0,4067065.89,137509.14,66100,0,0,4545.66,48124,256278.8,525206.55,172416.27,30940.61,3897.18,0,56899.76,25691.3,0,7809.34,0,822861.01,263497.95,25064.71,121999.25,8186.02,418747.93
2024,3,117,3098255,0,0,0,0,0,0,3098255,25600,0,0,0,0,0,25600,10368.66,63388.54,28277.85,-681.43,0,15178.96,47630.42,0,82798,0,246961,62180.25,22799.75,94782.75,0,179762.75
2024,3,160,129490,0,0,0,0,0,1643.08,131133.08,8500,0,0,0,0,0,8500,228368.94,207659.03,6068.76,1163.07,0,1027.47,12291.5,0,3806.31,0,460385.08,150557.75,8894.25,30279,0,189731
2024,3,190,11034.28,9900,0,1182000,1091850,297921.43,0,2592705.71,0,0,0,0,0,7500,7500,0,0,0,148.85,0,0,0,0,0,0,148.85,0,0,0,0,0
2024,3,215,5191204.77,-4966.67,97466.67,95107,16000,230830,0,5625641.77,213150,104045,0,0,0,41525,358720,183207.41,216277.1,40166.32,1766.1,0,67888.81,19130.44,0,4028.72,0,532464.9,207876.45,47038.5,76605.25,8092.4,339612.6
2024,3,216,1183834.6,0,0,0,0,0,0,1183834.6,34300,24550,0,0,0,600,59450,178328.02,87901.58,27410.25,1084.13,0,25718.39,0,0,-137.42,0,320304.95,95906.75,6772.25,41102.25,11177.8,154959.05
2024,3,218,2281472,0,0,0,0,0,0,2281472,136393.32,117500,0,0,4704.88,24933.33,283531.53,189436.95,223370.81,7589.3,1104.15,0,7100.15,6218.12,0,7682.92,0,442502.4,135761.5,23606.5,33444.25,997.05,193809.3
2024,3,364,202672,0,0,0,0,0,0,202672,41250,0,0,0,507,-13500,28257,182441.71,41714.76,6855.81,1128.21,0,533.17,1287.7,0,1230.5,0,235191.86,69440.5,14542.5,31739.5,0,115722.5
2024,3,365,328842,0,0,0,0,197795,0,526637,83100,0,0,0,7108.46,-3500,86708.46,139576.29,112402.58,9182.38,14858.23,0,21644.44,9888.86,0,17760.07,0,325312.85,97179.5,16627.25,63810.5,13485.86,191103.11
2024,3,367,66740,0,769901,582030,0,295000,0,1713671,85000,-23000,0,0,0,11000,73000,179201.22,208796.84,74155.68,3201.31,0,14372.08,1009.78,0,51986.02,0,532722.93,170735.93,15048,62032.01,9548.9,257364.84
2024,3,403,11370.68,0,0,0,0,0,0,11370.68,12000,10800,0,0,0,0,22800,30123.73,49319.36,4609.43,0,0,4415.77,13375.72,0,9104.68,0,110948.69,54117,6574,34493.5,8703.59,103888.09
2024,3,404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8497.43,5819.25,0,57.57,0,0,0,0,965.33,0,15339.58,8062,0,384,51.87,8497.87
2024,3,520,167310,0,0,0,0,0,0,167310,10725,0,0,0,0,0,10725,121968.3,33303.62,8936.51,845.12,0,95.66,1377.47,0,0,0,166526.68,34920.5,9735,5908.5,744.58,51308.58
2024,3,536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77533.22,12060.74,1226.59,59.11,0,305.25,751.08,0,0,0,91935.99,13011.5,929.25,3344,0,17284.75
2024,4,113,2599274,8000,0,334400,0,0,0,2941674,130855,132940,0,0,0,-18600,245195,607289.64,200488.73,19389.58,13547.17,0,44588.21,22.71,0,3256.55,0,888582.59,211114.89,26896.25,78291.75,10098.26,326401.15
2024,4,114,5981721.09,0,0,0,0,0,1461,5983182.09,172123.33,101600,0,0,0,75838,349561.33,516564.17,188409,25952.62,3108.11,0,40829.95,25835.97,0,13780.88,0,814480.7,217576.21,30045.75,135932.25,5791.59,389345.8
2024,4,117,0,0,0,0,0,0,0,0,25900,0,0,0,0,0,25900,10894.68,65760.34,10188.21,1571.48,0,53694.32,44484.17,0,5480.23,0,192073.43,79021.37,18817.25,118604.25,227.79,216670.66
2024,4,160,1310466,6054.8,0,160000,0,0,1643.08,1478163.88,8500,0,0,0,0,0,8500,236629.64,114245.11,6470.6,1731.59,0,7154.64,14720.46,0,2160.17,0,383112.21,119236.25,6948.75,55642.75,0,181827.75
2024,4,190,0,0,0,1320000,66000,969000,1750,2356750,0,0,0,0,0,7500,7500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,4,215,2356721,0,2661358.85,184500,109300,0,0,5311879.85,306106.67,16780,0,0,0,-84358.33,238528.34,176459.63,43317.4,34838.26,5642.71,0,31025.46,12389.4,0,7412.57,0,311085.43,139597.12,37752,68009.75,12606.84,257965.71
2024,4,216,1145627.03,0,247433.06,0,0,0,0,1393060.09,82900,19300,0,0,0,-5100,97100,238208.59,68832.3,28558.88,1070.78,0,28368.01,0,0,1771.08,0,366809.64,76055.25,12979.5,51315.75,13530.41,153880.91
2024,4,218,2425715,0,0,1778825,0,189000,0,4393540,212553.34,169500,0,0,0,-17500,364553.34,252001.79,115990.45,12736.14,1591.1,0,7406.59,14426.47,0,913.51,0,405066.05,108503.5,31737.75,42242.5,2883.49,185367.24
2024,4,364,511843,0,0,0,0,0,0,511843,27750,0,0,0,507,0,28257,132435.44,84502.86,38341.85,2302.08,0,0,5175.75,0,40644.7,0,303402.68,61722.25,14002,15151.5,0,90875.75
2024,4,365,342615,0,0,160800,0,0,0,503415,48550,0,0,0,0,7900,56450,140536.77,75784.88,18264.65,4080.73,0,13363.44,7934.71,0,33055.55,0,293020.73,77176,17854.5,79442.25,7986.46,182459.21
2024,4,367,249861,0,0,0,0,706000,0,955861,34000.01,0,0,0,19359.1,11000,64359.11,138505.4,298177.97,-8678.88,13586.71,0,13716.47,401.36,0,36308.22,0,492017.25,251467.3,3569.5,52621.39,22588.77,330246.96
2024,4,403,8673.72,2500,0,0,0,0,0,11173.72,19200,10800,0,0,40260,0,70260,69707.8,34456.58,4437.17,227,0,2407.7,14740.22,0,-17356.26,0,108620.21,47360.85,8790,30999,4522.1,91671.95
2024,4,404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13247.32,17142.55,0,0,0,0,0,0,0,0,30389.87,32698.5,0,1295,276.83,34270.33
2024,4,520,35750,0,0,0,0,0,0,35750,13475,3100,0,0,0,0,16575,83630.63,22752,6098.4,2224.51,0,19023.05,434.41,0,0,0,134163,28100.6,2522.25,40171.25,516.79,71310.89
2024,4,536,660293,0,0,0,0,0,0,660293,0,0,0,0,0,0,0,50933.46,18689.97,0,182.45,0,1315.23,763.09,0,0,0,71884.2,20890.5,0,3764.5,0,24655
2024,5,113,4005656,7154,0,0,0,192424.75,0,4205234.75,218395,133270,0,0,0,31100,382765,673649.12,242182.16,21379.92,5243.84,0,12599.92,0,0,44135.41,0,999190.37,213800.32,18167,108058.5,47237.02,387262.84
2024,5,114,4095120.43,0,0,0,130000,0,0,4225120.43,231040,378350,0,0,0,89436,698826,417936.16,350775.9,40350.09,6175.02,0,55042.13,22032.44,0,54179.63,0,946491.37,243722.55,45754.5,116775.43,5679.87,411932.35
2024,5,117,278243,0,0,0,0,275660,0,553903,15266.66,0,0,0,0,0,15266.66,13781.34,90554.04,6778.78,1876.34,0,4640.31,56837.92,0,6029.02,0,180497.75,69665.06,15734,94162.5,6174.07,185735.63
2024,5,160,955639,0,0,248500,0,0,1643.08,1205782.08,-5666.67,0,0,0,0,0,-5666.67,234732.07,175846.7,5685.25,363.33,0,7747.93,17224.27,0,1819.24,0,443418.79,120507.31,5487,44145.25,0,170139.56
2024,5,190,12200,280096,0,76200,252395,354500,0,975391,0,0,0,0,0,7500,7500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,5,215,555590.67,0,125289.33,0,74500,1274639,0,2030019,93530,-2630,0,0,0,33975,124875,241792.3,103183.92,22410.03,2723.19,0,28430.21,17952.85,0,98.09,0,416590.59,140350,55429,78332,937.84,275048.84
2024,5,216,596394.71,0,0,0,0,0,0,596394.71,133300,40200,0,0,0,0,173500,161226.17,79229.57,14159.19,1674.91,0,9745.64,1289.8,0,31250.56,0,298575.84,79084.25,16465.25,57827.5,10838.01,164215.01
2024,5,218,515526,0,0,0,0,-189000,0,326526,205793.33,174450,0,0,29584.32,28666.66,438494.31,217611.2,42814.66,52337.56,9054.52,0,20793.69,19612.24,0,2676.36,0,364900.23,81814.75,36872.25,77146.25,3463.58,199296.83
2024,5,364,319297.17,0,0,0,0,0,0,319297.17,28500,0,0,0,507,0,29007,140356.52,41497.1,5282.47,7700.68,0,2527.05,1876.55,0,13337.04,0,212577.41,53707.75,9890.2,30081,0,93678.95
2024,5,365,1217776,0,0,0,0,0,0,1217776,67300,0,0,0,11378.7,0,78678.7,149479.7,67402.36,33756.47,1162.99,0,16681.34,3433.82,0,48463.86,0,320380.54,95844.5,40590,82870.75,7870.59,227175.84
2024,5,367,743640,0,0,349000,0,0,0,1092640,0,0,0,0,0,11000,11000,190345.89,215298.63,33289.34,330.24,0,33618.05,457.51,0,48327.38,0,521667.04,185274.04,33835.25,75747.98,3642.66,298499.93
2024,5,403,0,0,0,0,0,0,0,0,24000,10800,0,0,0,0,34800,37880.72,12688.98,7838.51,13.1,0,0,3738.54,0,7955.82,0,70115.67,22019.55,4955.5,19579,2622.39,49176.44
2024,5,404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13754.43,13107.9,0,0,0,335.98,0,0,0,0,27198.31,10637,0,1295,116.95,12048.95
2024,5,520,0,0,0,571002,0,0,0,571002,15775,3100,0,0,0,0,18875,86081.17,34655.98,5322.95,948.49,0,2360.3,425.97,0,0,0,129794.86,30403,6327.75,27053.25,0,63784
2024,5,536,10560,0,0,0,0,345411,0,355971,0,0,0,0,0,0,0,112047.54,12984.21,916.15,0,0,2950.88,774.17,0,2983.91,0,132656.86,14102,309.75,11450.5,0,25862.25
2024,6,113,2415157.4,0,0,310000,75000,0,0,2800157.4,296807.11,104940,0,0,15031.74,-12100,404678.85,480785.83,260080.48,51558.64,-1219.24,0,15676.68,135.78,0,6653.58,0,813671.75,237962.71,39422.5,54646,18372.64,350403.85
2024,6,114,1515204,0,0,222240,0,0,0,1737444,346740,44600,0,0,3775.6,91690,486805.6,554569.36,247824.13,32369.2,2208.07,0,34006.66,13399.03,0,10775.45,0,895151.9,197650.95,20013.5,85103,11469.26,314236.71
2024,6,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6073.64,65262.31,10602.13,1579.13,0,14101.14,45971.39,0,7643.21,0,151232.95,74581,12326.5,85332.5,14071.4,186311.4
2024,6,160,3253581.52,0,0,122500,0,0,1643.08,3377724.6,0,0,0,0,0,0,0,251918.35,101129.97,4948.15,223.24,0,5780,12148.63,0,1521.46,0,377669.8,120852.09,7478.25,36519.5,0,164849.84
2024,6,190,0,6000,0,745000,0,0,0,751000,0,0,0,0,0,7500,7500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,6,215,806651.5,0,192260,85000,0,2369000,0,3452911.5,147940,37350,0,0,13851.05,19225,218366.05,167682.45,183875.16,18724.3,1763.68,0,40898.35,16025.53,0,2539.49,0,431508.96,173919.8,27449.75,83689.25,7130.87,292189.67
2024,6,216,1998,7200,0,201500,0,0,0,210698,121900,44000,0,0,0,9666.64,175566.64,196160.52,72011.66,15283.53,1637.8,0,18045.33,174.63,0,1274.9,0,304588.37,83638.75,9313.25,32919.25,5533.39,131404.64
2024,6,218,1327270,0,0,0,0,232225,0,1559495,180860,225050,0,0,0,49000,454910,214195.03,83744.83,16534.31,-1031.76,0,36068.74,4265.56,0,23249.74,0,377026.45,117844.25,23718,76803.5,3229.5,221595.25
2024,6,364,154987,0,0,300000,0,0,0,454987,14250,0,0,0,507,0,14757,110029.36,30473.23,9567.88,187.55,0,42.4,736.31,0,2772.42,0,153809.15,48635,17540.97,21456.5,239.15,87871.62
2024,6,365,1766325,0,0,25200,0,0,0,1791525,75050,0,0,0,-6009,0,69041,107800.74,76827.37,52220.5,-477.52,0,17267.61,2756.62,0,57264.86,0,313660.18,94898.75,27257,93236.75,15180.98,230573.48
2024,6,367,7000000,0,0,414101.45,0,1650000,0,9064101.45,9250,0,0,0,37203.14,11000,57453.14,205157.39,164889.86,24428.26,2501.29,0,12047.79,365.72,0,6380.27,0,415770.58,186742.23,24819,63837.33,1859.71,277258.27
2024,6,403,4018,0,0,0,0,225000,0,229018,31200,13800,0,0,0,0,45000,63767.26,-5724.18,5941.65,0,0,1361.28,683.32,0,15177.69,0,81207.02,10760.7,5118,17826.75,198.88,33904.33
2024,6,404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8730.84,27148.57,0,0,0,0,0,0,0,0,35879.41,13239.5,0,0,0,13239.5
2024,6,520,165501,0,0,0,0,0,0,165501,39625,3100,0,0,0,0,42725,43687.88,46675.54,1869.03,433.26,0,1313.34,2508.95,0,410.12,0,96898.12,37629.05,3584.25,11752.75,444.32,53410.37
2024,6,536,14330,0,0,0,0,0,0,14330,0,0,0,0,0,0,0,89960.72,30783.46,0,183.23,0,4764.98,0,0,0,0,125692.39,50557.25,0,10339.22,2566.79,63463.26
2024,7,113,5052353.38,0,0,0,0,326000,0,5378353.38,231633.32,111940,0,0,9648.49,53266.66,406488.47,498391.79,182739.56,33418.24,11067.4,0,10047.9,258.5,0,17792.38,0,753715.77,226649.14,25059.5,74849,12846.8,339404.44
2024,7,114,1063998.7,0,200560,415321.94,0,0,0,1679880.64,354790,130900,0,0,1275.51,53303.33,540268.84,513858.5,226613.35,36500.78,6578.5,0,31775.56,26214.27,0,8562.03,0,850102.99,236278.3,19944.25,122283.5,43780.9,422286.95
2024,7,117,245663.67,0,0,0,0,0,0,245663.67,33400,0,0,0,0,-16700,16700,11189.84,123126.32,19861.46,911.24,0,9959.11,49670.83,0,10231.58,0,224950.38,113709.99,33732.25,81963,128.08,229533.32
2024,7,160,6309059.11,0,0,105600,0,0,1643.08,6416302.19,0,0,0,0,0,0,0,193358.01,93661.55,9271.35,997.37,0,426.03,16128.18,0,6530.46,0,320372.95,124356.14,10298.25,51228.5,0,185882.89
2024,7,190,450000,0,0,132700,155000,190000,0,927700,0,0,0,0,0,7500,7500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,7,215,802636.66,2900,85026.22,0,0,497616.28,0,1388179.16,85139.97,43250,0,0,21037.82,21308.33,170736.12,217527.01,123643.41,88155.61,3428.3,0,120817.17,20538.55,0,11831.12,0,585941.17,140072.46,34416,207139,388.54,382016
2024,7,216,789859,0,0,0,0,0,0,789859,150400,95800,0,0,0,0,246200,251697.46,121976.1,12128.46,-2920.47,0,20446,0,0,2027.7,0,405355.25,110120.25,11225,57285,27453.59,206083.84
2024,7,218,3364738,0,0,460000,39200,0,0,3863938,252360,273600,0,0,0,65000,590960,209162.01,101731.32,9118.81,4531.19,0,6574.92,7940.7,0,47073.35,0,386132.3,94414.75,26969,65648.5,3676.42,190708.67
2024,7,364,498342,0,0,0,0,0,0,498342,14250,0,0,0,507,0,14757,148945.5,73286.32,3195.92,2759.67,0,1036.15,4778.01,0,3619.08,0,237620.65,84310.25,8970,53995.55,650,147925.8
2024,7,365,597665,0,0,0,0,0,0,597665,72200,0,0,0,789.49,2500,75489.49,164991.06,105355.16,20881.16,12958.44,0,6553.18,11384.38,0,25853.41,0,347976.79,101429,28960.75,59011.25,4785.85,194186.85
2024,7,367,237155,0,0,346985,0,170000,0,754140,45250,0,0,0,13911.64,11000,70161.64,222700.57,162427.63,31826.56,9783.42,0,29756.61,1745.32,0,18811.49,0,477051.6,179458,9792.5,93622.44,2070.02,284942.96
2024,7,403,0,0,260280.4,0,0,0,0,260280.4,31200,10300,0,0,0,0,41500,60568.25,17507.78,23058.99,1456.41,0,996.17,20489.52,0,10666.74,0,134743.86,41606.5,21636,36724,7151.54,107118.04
2024,7,404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26937.85,56863.05,261.46,0,0,0,0,0,0,0,84062.36,30198,576,0,611.06,31385.06
2024,7,520,0,882.75,0,0,0,0,0,882.75,15066.66,3100,0,0,0,0,18166.66,156384.21,67331.88,4978.86,1345.87,0,1636.52,0,0,0,0,231677.34,42386.1,12301.5,10843.5,1335.73,66866.83
2024,7,536,1420,0,0,335000,158000,0,0,494420,0,0,0,0,0,0,0,69811.02,36110.01,470.22,0,0,2556.38,0,0,0,0,108947.63,41578.25,619.5,4353.33,1958.66,48509.74
2024,8,113,2480160,0,0,470000,0,67447,0,3017607,184975,129490,0,0,2484.73,24900,341849.73,477369.49,293744.76,27197.72,7487.21,0,14591.45,4377.5,0,29480.29,0,854248.42,206042.79,25649.25,61339,2242.17,295273.21
2024,8,114,2946601,0,-6580,0,0,0,0,2940021,215362.63,195066.66,0,0,17011.12,99348.16,526788.57,433105.32,213513.55,22007.15,4005.13,0,20684.5,25175.58,0,60647.86,0,779139.09,244244.61,32391,98638,6744.09,382017.7
2024,8,117,333756.4,0,0,48500,0,0,0,382256.4,16700,0,0,0,0,0,16700,1645.93,74443.02,9727.7,2372.68,0,13309.41,33442.54,0,117151.14,0,252092.42,86626.91,43223,93851.5,8477.13,232178.54
2024,8,160,3921284.73,0,0,159200,0,0,1643.08,4082127.81,0,0,0,0,0,19400,19400,262003.38,163886.93,4619.92,2210.32,0,5522.66,12763.53,0,2533.56,0,453540.3,133371.81,6239.25,59235,0,198846.06
2024,8,190,0,0,0,937064,587768,340000,0,1864832,0,0,0,0,0,15000,15000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,8,215,3071040.68,3831,0,336857,0,132500,0,3544228.68,119623.32,76600,0,0,5044.24,14500,215767.56,253410.43,194500.3,12150.02,13351.3,0,35820.99,17895.22,0,10721.55,0,537849.81,162139.75,30145.5,87838.5,13374.1,293497.85
2024,8,216,1714434.94,0,0,0,0,186435,0,1900869.94,145366,54400,0,0,0,7600,207366,226068.63,141090.17,10573.3,1576.58,0,34743.82,0,0,2500.82,0,416553.32,102748.1,12524,73805.5,23486.42,212564.02
2024,8,218,1415951,0,0,0,0,0,0,1415951,260960,206600,0,0,2163.41,86666.66,556390.07,312308.62,67603.12,20272.37,2069.25,0,8748.06,7340.8,0,2810.25,0,421152.47,94132,35913.25,56528.75,3455.82,190029.82
